177.169	13.21
177.554	44.16
177.94	121.05
178.326	74.07
178.711	101.69
179.097	127.9
179.482	53.54
179.868	35.73
180.253	24.26
180.639	70.88
181.024	108.87
181.409	89.4
181.795	44.16
182.18	-172.63
182.565	148.41
182.95	111.26
183.336	196.16
183.721	192.41
184.106	-133.76
184.491	235.61
184.876	84.24
185.261	76.07
185.646	26.09
186.031	-14.15
186.416	-7.58
186.801	-16.25
187.186	-5.56
187.57	-8.94
187.955	-4.67
188.34	4.22
188.725	-3.45
189.11	-7.11
189.494	-10.46
189.879	-3.19
190.263	-1.1
190.648	-0.9
191.033	4.01
191.417	1.32
191.802	-0.99
192.186	5.25
192.57	4.76
192.955	10.05
193.339	13.75
193.723	20.65
194.108	24.22
194.492	27.06
194.876	24.26
195.26	24.1
195.645	26.55
196.029	33.76
196.413	32.3
196.797	28.28
197.181	27.11
197.565	19.96
197.949	13.22
198.333	10.16
198.717	8.26
199.101	5.93
199.484	2.54
199.868	-3.65
200.252	-8.24
200.636	-10.33
201.019	-7.59
201.403	-4.92
201.787	-5.25
202.17	-7.53
202.554	-3.95
202.937	-1.51
203.321	-2.31
203.704	-3.17
204.088	3.67
204.471	-0.16
204.855	-2.37
205.238	1.08
205.621	-0.98
206.005	13.68
206.388	22.17
206.771	21.86
207.154	22.15
207.537	26.01
207.921	27.81
208.304	25.55
208.687	29.17
209.07	31.42
209.453	31.7
209.836	34.24
210.219	28.93
210.601	27.63
210.984	25.3
211.367	20.33
211.75	24.09
212.133	21.15
212.515	16.88
212.898	20.42
213.281	20.73
213.663	16.83
214.046	1.97
214.428	4.11
214.811	6.56
215.193	10.98
215.576	6.16
215.958	0.02
216.341	10.99
216.723	13.44
217.105	6.56
217.488	6.09
217.87	2.75
218.252	9.03
218.634	7.64
219.017	5.05
219.399	-3.71
219.781	0.75
220.163	4.38
220.545	-3.61
220.927	-8.8
221.309	-11.47
221.691	-8.92
222.073	-3.86
222.455	-9.62
222.836	-7.68
223.218	-7.8
223.6	1.52
223.982	7.49
224.363	8.26
224.745	9.26
225.127	13.02
225.508	15.57
225.89	16.56
226.271	21.26
226.653	22.5
227.034	20.43
227.416	20.46
227.797	14.99
228.178	10.15
228.56	4.06
228.941	4.12
229.322	3.42
229.704	1.41
230.085	-2.14
230.466	-6.72
230.847	-4.9
231.228	-4.54
231.609	-0.38
231.99	-0.37
232.371	1.78
232.752	3.71
233.133	3.87
233.514	5.6
233.895	6.68
234.276	3.88
234.657	2.42
235.037	2.49
235.418	2.79
235.799	-0.06
236.179	1.13
236.56	-0.98
236.941	-1.16
237.321	-0.43
237.702	-2.58
238.082	-1.98
238.463	1.18
238.843	2.18
239.223	0.97
239.604	1.13
239.984	1.71
240.364	1.22
240.745	1.58
241.125	1.83
241.505	1.82
241.885	1.88
242.265	1.89
242.645	1.69
243.025	1.29
243.405	1.48
243.785	1.66
244.165	1.84
244.545	1.87
244.925	2.11
245.305	2.15
245.685	1.99
246.065	2.07
246.444	2.14
246.824	2.15
247.204	2.27
247.583	2.28
247.963	2.45
248.343	2.48
248.722	2.6
249.102	2.57
249.481	2.66
249.861	2.83
250.24	2.94
250.619	2.58
250.999	2.72
251.378	2.74
251.757	2.64
252.136	2.3
252.516	2.1
252.895	2.08
253.274	2.08
253.653	1.74
254.032	1.71
254.411	1.39
254.79	2.14
255.169	1.89
255.548	1.89
255.927	2.33
256.306	2.33
256.685	2.25
257.063	2.4
257.442	2.49
257.821	2.51
258.199	2.39
258.578	2.37
258.957	2.21
259.335	2.22
259.714	2.18
260.092	2.11
260.471	2.11
260.849	2.1
261.228	2.01
261.606	1.94
261.984	1.89
262.363	1.9
262.741	1.98
263.119	1.95
263.497	2.03
263.876	2.15
264.254	2.22
264.632	2.28
265.01	2.3
265.388	2.33
265.766	2.25
266.144	2.28
266.522	2.39
266.9	2.36
267.278	2.45
267.655	2.36
268.033	2.26
268.411	2.12
268.789	2.12
269.166	2.03
269.544	1.99
269.922	2.08
270.299	2.04
270.677	1.91
271.054	1.95
271.432	1.87
271.809	1.9
272.186	1.87
272.564	1.92
272.941	1.87
273.318	1.93
273.696	1.98
274.073	1.92
274.45	2
274.827	2.01
275.204	1.95
275.582	1.9
275.959	1.79
276.336	1.84
276.713	1.87
277.09	1.94
277.466	1.99
277.843	1.99
278.22	1.95
278.597	1.87
278.974	1.94
279.35	1.9
279.727	1.98
280.104	1.99
280.48	2.06
280.857	2.01
281.234	2.03
281.61	1.94
281.987	1.92
282.363	1.96
282.74	1.93
283.116	1.86
283.492	1.81
283.869	1.75
284.245	1.79
284.621	1.78
284.997	1.77
285.373	1.71
285.75	1.81
286.126	1.83
286.502	1.82
286.878	1.89
287.254	1.99
287.63	2.08
288.006	2.2
288.382	2.27
288.757	2.26
289.133	2.37
289.509	2.4
289.885	2.43
290.26	2.42
290.636	2.58
291.012	2.63
291.387	2.56
291.763	2.6
292.139	2.68
292.514	2.73
