177.169	293.88
177.554	163.09
177.94	128.57
178.326	600
178.711	-562.5
179.097	85.26
179.482	142.45
179.868	188.37
180.253	-0
180.639	1252.17
181.024	-493.55
181.409	129.34
181.795	163.09
182.18	72.35
182.565	58.06
182.95	35.06
183.336	106.58
183.721	182.1
184.106	73.01
184.491	100.65
184.876	68.85
185.261	61.79
185.646	52.64
186.031	43.55
186.416	33.78
186.801	29.81
187.186	26.01
187.57	19.54
187.955	4.86
188.34	4.61
188.725	15.07
189.11	10.1
189.494	11.07
189.879	5.44
190.263	0.75
190.648	4.53
191.033	6.39
191.417	0.56
191.802	8.19
192.186	14.71
192.57	16.48
192.955	7.95
193.339	7.28
193.723	8.34
194.108	15.19
194.492	27.22
194.876	28.47
195.26	24.97
195.645	27.72
196.029	27.61
196.413	29.66
196.797	33.63
197.181	36.58
197.565	37.46
197.949	35.23
198.333	28.28
198.717	15.08
199.101	20.65
199.484	28.16
199.868	30.67
200.252	34.17
200.636	32
201.019	28.05
201.403	33.16
201.787	38.87
202.17	38.54
202.554	40.23
202.937	43.06
203.321	43.42
203.704	40.79
204.088	43.47
204.471	35.47
204.855	42.26
205.238	41.28
205.621	39.3
206.005	41.01
206.388	44.71
206.771	39.6
207.154	35.74
207.537	38.46
207.921	40.47
208.304	40.65
208.687	41.94
209.07	37.38
209.453	33.01
209.836	30.45
210.219	24.98
210.601	17.6
210.984	19.4
211.367	28.85
211.75	20.12
212.133	17.87
212.515	20.24
212.898	26.51
213.281	29.77
213.663	31.08
214.046	32.41
214.428	26.12
214.811	35.89
215.193	37.15
215.576	33.88
215.958	37.43
216.341	35.45
216.723	31.02
217.105	24.52
217.488	27.26
217.87	31.77
218.252	30.06
218.634	38.78
219.017	40
219.399	44.04
219.781	41.7
220.163	39.12
220.545	36.77
220.927	35.4
221.309	37.36
221.691	29.31
222.073	28.17
222.455	26.04
222.836	21.76
223.218	13.76
223.6	8.73
223.982	7.08
224.363	6.64
224.745	16.02
225.127	15.69
225.508	16.21
225.89	18.59
226.271	14.51
226.653	16.68
227.034	19.31
227.416	19.92
227.797	19.71
228.178	18.91
228.56	17.67
228.941	11.98
229.322	8.27
229.704	0.77
230.085	2.66
230.466	8.23
230.847	9.24
231.228	9.68
231.609	5.99
231.99	3.46
232.371	5.92
232.752	6.46
233.133	5.47
233.514	9.17
233.895	15.15
234.276	14.44
234.657	12.44
235.037	12.49
235.418	12.44
235.799	16.17
236.179	18.21
236.56	17.38
236.941	16.35
237.321	17.77
237.702	16.73
238.082	13.46
238.463	12.26
238.843	11.78
239.223	9.51
239.604	5.92
239.984	5.51
240.364	4.99
240.745	5.03
241.125	4.85
241.505	4.74
241.885	5.04
242.265	5.12
242.645	4.72
243.025	4.54
243.405	4.66
243.785	5.02
244.165	4.84
244.545	4.78
244.925	4.23
245.305	4.08
245.685	3.85
246.065	3.63
246.444	3.54
246.824	3.7
247.204	3.82
247.583	3.89
247.963	3.92
248.343	3.66
248.722	3.43
249.102	3.42
249.481	3.45
249.861	3.25
250.24	3.36
250.619	3.56
250.999	3.55
