177.169	-91.84
177.554	-235.57
177.94	6.77
178.326	-300
178.711	-787.5
179.097	37.89
179.482	38.85
179.868	198.84
180.253	273.91
180.639	-508.7
181.024	203.23
181.409	-75.45
181.795	-235.57
182.18	107.07
182.565	68.95
182.95	315.58
183.336	177.63
183.721	21.01
184.106	47.87
184.491	1.46
184.876	38.99
185.261	5.82
185.646	7.84
186.031	26.53
186.416	16.11
186.801	10.38
187.186	22.37
187.57	27.4
187.955	20.24
188.34	16.01
188.725	20.92
189.11	14.46
189.494	15.64
189.879	9.89
190.263	5.28
190.648	-0.75
191.033	1.6
191.417	-18.79
191.802	-21.93
192.186	-18.82
192.57	-18.42
192.955	-19.38
193.339	-16.06
193.723	-11.59
194.108	-9.67
194.492	-10.41
194.876	-10.91
195.26	-7.42
195.645	-1.1
196.029	-0
196.413	-0
196.797	-0.4
197.181	-1.21
197.565	-2.15
197.949	-7.25
198.333	-10.61
198.717	-17.27
199.101	-6.1
199.484	-6.17
199.868	-0.37
200.252	3.57
200.636	9.43
201.019	5.85
201.403	14.7
201.787	17.92
202.17	18.41
202.554	18.67
202.937	21.14
203.321	13.63
203.704	10.57
204.088	9.47
204.471	8.36
204.855	11.53
205.238	15.37
205.621	9.96
206.005	12.83
206.388	20.66
206.771	23.56
207.154	22.56
207.537	24.95
207.921	30.7
208.304	30.52
208.687	28.86
209.07	23.21
209.453	22.55
209.836	21.14
210.219	16.11
210.601	6.02
210.984	2.92
211.367	4.05
211.75	4.13
212.133	4.52
212.515	12.3
212.898	16.99
213.281	14.61
213.663	16.39
214.046	20.37
214.428	20.3
214.811	32.09
215.193	31.76
215.576	30
215.958	31.02
216.341	24.25
216.723	16.52
217.105	17.47
217.488	23.61
217.87	25.5
218.252	25.12
218.634	28.2
219.017	26.29
219.399	28.08
219.781	31.49
220.163	30.67
220.545	30.6
220.927	30.7
221.309	27.69
221.691	25.22
222.073	26.78
222.455	25.6
222.836	22.62
223.218	19.93
223.6	20.51
223.982	13.7
224.363	13.44
224.745	17.43
225.127	16.52
225.508	17.67
225.89	16.68
226.271	12.38
226.653	11.72
227.034	12.07
227.416	11.45
227.797	10.61
228.178	12.96
228.56	8.95
228.941	8.89
229.322	6.79
229.704	2.44
230.085	6.7
230.466	5.83
230.847	6.28
231.228	7.45
231.609	7.21
231.99	3.82
232.371	5.48
232.752	9.85
233.133	7.5
233.514	10.7
233.895	13.56
234.276	11.79
234.657	11.25
235.037	8.38
235.418	8.97
235.799	9.36
236.179	9.37
236.56	8.33
236.941	6.72
237.321	8.53
237.702	6.28
238.082	4.27
238.463	3.16
238.843	2.31
239.223	2.73
239.604	1.03
239.984	0.48
240.364	1.32
240.745	1.39
241.125	1.64
241.505	1.89
241.885	2.03
242.265	2.14
242.645	1.85
243.025	1.94
243.405	2.04
243.785	1.9
244.165	2.38
244.545	2.36
244.925	2.3
245.305	2.26
245.685	2.15
246.065	2.25
246.444	2.26
246.824	2.4
247.204	2.69
247.583	2.67
247.963	2.68
248.343	2.39
248.722	2.18
249.102	2.2
249.481	2.33
249.861	2.13
250.24	2.03
250.619	2.24
250.999	2.33
251.378	1.99
251.757	2.12
252.136	2.5
252.516	3.01
252.895	3.16
253.274	3.32
253.653	3.27
254.032	3.44
254.411	3.6
254.79	3.44
255.169	3.29
255.548	3.27
255.927	3.34
256.306	2.94
256.685	2.57
257.063	2.51
257.442	2.31
257.821	2.08
258.199	1.98
258.578	1.99
258.957	2.06
259.335	2.13
259.714	2.16
260.092	2.11
260.471	2.17
260.849	2.22
261.228	2.26
261.606	2.36
261.984	2.57
262.363	2.8
262.741	3.03
263.119	3.24
263.497	3.14
263.876	3.04
264.254	3
264.632	2.91
265.01	2.79
265.388	2.63
265.766	2.44
266.144	2.27
266.522	2.26
266.9	2.02
267.278	1.9
267.655	1.88
268.033	1.77
268.411	1.75
268.789	1.78
269.166	1.75
269.544	1.75
269.922	1.65
270.299	1.64
270.677	1.6
271.054	1.65
271.432	1.59
271.809	1.62
272.186	1.73
272.564	1.79
272.941	1.78
273.318	1.79
273.696	1.84
274.073	2
274.45	1.96
274.827	1.95
275.204	1.96
275.582	1.94
275.959	1.97
276.336	1.93
276.713	1.93
277.09	1.99
277.466	1.97
277.843	1.95
278.22	1.94
278.597	2.02
278.974	2
279.35	1.95
279.727	1.99
280.104	2
280.48	2.07
280.857	2.02
281.234	2.04
281.61	2.04
281.987	2.05
282.363	2.01
282.74	1.96
283.116	2.03
283.492	2.18
283.869	2.2
284.245	2.16
284.621	2.1
284.997	2.1
285.373	2.06
285.75	2.05
286.126	2.06
286.502	2.04
286.878	2.09
287.254	2.08
287.63	2
288.006	2.03
288.382	2.05
288.757	2.12
289.133	2.09
289.509	2.12
289.885	2.12
290.26	2.1
290.636	2.14
291.012	2.2
291.387	2.12
291.763	2.11
292.139	2.04
292.514	2.02
292.889	1.93
293.265	1.93
293.64	1.9
294.016	1.99
294.391	2.07
294.766	2.05
295.142	1.97
295.517	1.99
295.892	2.01
296.267	2.05
296.642	2.1
297.017	2.16
297.392	2.17
297.767	2.23
298.142	2.21
298.517	2.19
298.892	2.21
299.267	2.35
299.642	2.44
300.017	2.51
300.391	2.49
300.766	2.48
301.141	2.48
301.515	2.52
301.89	2.48
302.265	2.46
302.639	2.43
303.014	2.41
303.388	2.37
303.762	2.36
304.137	2.4
304.511	2.48
304.886	2.45
305.26	2.37
305.634	2.41
306.008	2.42
306.382	2.53
306.757	2.57
307.131	2.64
307.505	2.52
307.879	2.52
308.253	2.49
308.627	2.41
309.001	2.42
